"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*06450*","Jack Hinchy","BHA","M","604","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06ive*","Thomas Holmes","LUT","D","608","W (Thu)","24","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*066sh*","Bashir Humphreys","CHE","D","613","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1154.6","0%","0%"
"*06exf*","James Huntley","NEW","M","615","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1145.25","0%","0%"
"*06ib2*","Leigh Kavanagh","BHA","D","633","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06igt*","Aaron Keto-Diyawa","WOL","D","636","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06igf*","Adrian Mazilu","BHA","F","676","W (Thu)","18","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06ewq*","Delano McCoy-Splatt","FUL","M","682","W (Thu)","19","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*06jgu*","Callan McKenna","BOU","G","685","W (Thu)","17","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06idw*","Jenson Metcalfe","EVE","M","693","W (Thu)","19","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06lox*","Mikey Moore","TOT","M","699","W (Thu)","16","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*06kud*","Amara Nallo","LIV","M","714","W (Thu)","17","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06kyv*","Kosta Nedeljkovic","AVL","D","718","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*060g4*","Tommi O'Reilly","AVL","M","727","W (Thu)","20","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06kum*","Wesley Okoduwa","WOL","D","735","W (Thu)","15","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*062oy*","Ademola Ola-Adebomi","CRY","F","737","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*066iz*","Lewis Orford","WHU","M","745","W (Thu)","18","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*0680n*","Detlef Esapa Osong","NOT","F","749","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*06awp*","Travis Patterson","AVL","M","756","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c6e*","Aribim Pepple","LUT","F","760","W (Thu)","21","@WHU Sat 7:00AM","0","0","0%","1183.2","0%","0%"
"*062dl*","Killian Phillips","CRY","M","765","W (Thu)","22","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewv*","Logan Pye","MUN","D","774","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*062dm*","Jadan Raymond","CRY","M","782","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06imk*","Dujuan Richards","CHE","F","788","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06bq0*","Imari Samuels","BHA","D","800","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1135.6","0%","0%"
"*06ewx*","Remi Savage","NEW","D","807","W (Thu)","22","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1100.7","0%","0%"
"*06635*","Oliver Scarles","WHU","D","809","W (Thu)","18","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*062i0*","Lino Sousa","AVL","D","822","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06hck*","James Sweet","ARS","D","828","W (Thu)","20","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06ksi*","Jimi Tauriainen","CHE","M","831","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06c67*","Elliot Thorpe","LUT","M","837","W (Thu)","23","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewz*","Jay Turner-Cooke","NEW","M","849","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*05x9j*","Ed Turns","BHA","D","850","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*0643t*","Jack Wadham","BOU","M","863","W (Thu)","21","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*062p7*","Lewis Warrington","EVE","M","865","W (Thu)","21","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*05r4z*","Jensen Weir","BHA","M","867","W (Thu)","22","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1153.6","0%","-0.1%"
"*06ajx*","George Wickens","FUL","G","875","W (Thu)","22","MCI Sat 4:30AM","0","0","1%","1122","0%","0%"
"*06avm*","James Wright","AVL","G","883","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*05uem*","Marcelo Pitaluga","LIV","G","892","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","1149.47","0%","0%"
"*06kwx*","Dominic dos Santos Martins","LUT","M","896","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kwp*","Josh Acheampong","CHE","D","387","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06fwh*","Valintino Adedokun","BRF","D","390","W (Thu)","21","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06l2r*","Harry Amass","MUN","D","403","W (Thu)","17","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*06ewp*","Samuel Amissah","FUL","D","406","W (Thu)","17","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05y5s*","Vincent Angelini","BRF","G","410","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kwh*","Benjamin Arthur","BRF","D","413","W (Thu)","18","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06iel*","Ty Barnett","WOL","F","427","W (Thu)","18","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c4m*","Samuel Bastien","BUR","M","431","W (Thu)","27","@TOT Sat 7:00AM","0","0","0%","1157.2","0%","0%"
"*06kjy*","Billy Blacker","SHU","F","446","W (Thu)","17","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewm*","Alex Borto","FUL","G","450","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*06ex2*","Aaron Bott","NOT","G","451","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*066sg*","Josh Brooking","CHE","D","457","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06hcl*","Jake Burger","LUT","M","463","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06idv*","Elijah Campbell","EVE","D","470","W (Thu)","19","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*066iy*","Kaelan Casey","WHU","D","474","W (Thu)","19","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06l1g*","Christian Chigozie","LUT","D","479","W (Thu)","0","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib1*","Samy Chouchane","BHA","M","483","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*052k4*","Theo Corbeanu","WOL","F","488","W (Thu)","21","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ksd*","Sam Curtis","SHU","D","498","W (Thu)","18","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*0689t*","Michael Dacosta Gonzalez","BOU","F","499","W (Thu)","19","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*05zd7*","Lucas De Bolle","NEW","M","504","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06hvo*","Joshua Duffus","BHA","F","524","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06l4j*","Kiano Dyer","CHE","M","526","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06igs*","Evan Easton","SHU","D","528","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06igq*","Benjamin Fredrick","BRF","M","551","W (Thu)","18","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06igy*","Joe Gardner","NOT","F","553","W (Thu)","18","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*06jgt*","Joe Gauci","AVL","G","554","W (Thu)","23","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06ksh*","Billy Gee","CHE","D","556","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06idq*","True Grant","MCI","G","568","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*061vc*","Ben Greenwood","BOU","D","571","W (Thu)","21","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exd*","Jordan Hackett-Valton","NEW","D","579","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06l5m*","Owen Hampson","SHU","M","583","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06h1g*","Aidan Harris","NEW","G","585","W (Thu)","17","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06l4b*","Taylan Harris","LUT","F","586","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jfq*","Travis Hernes","NEW","M","599","W (Thu)","18","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06iek*","Owen Hesketh","WOL","M","600","W (Thu)","21","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05rkj*","James Hillson","ARS","G","603","W (Thu)","23","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06kx6*","Fletcher Holman","WOL","F","607","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib4*","Justin Hubner","WOL","D","610","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05uot*","Mackenzie Hunt","EVE","M","614","W (Thu)","22","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kx0*","Danny Imray","CRY","D","618","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kyx*","Andy Irving","WHU","M","620","W (Thu)","23","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06iap*","Ben Jackson","BHA","D","621","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06l5f*","Louis Jackson","MUN","D","622","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*057a1*","Gavin Kilkenny","BOU","M","637","W (Thu)","24","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jh3*","Joshua King","FUL","M","639","W (Thu)","17","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*068z2*","Max Kinsey-Wellings","BOU","D","641","W (Thu)","19","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06dmm*","Jacob Knightbridge","WHU","G","643","W (Thu)","20","LUT Sat 7:00AM","0","0","0%","1088.61","0%","0%"
"*02m5r*","Louis Laing","WHU","M","653","W (Thu)","21","LUT Sat 7:00AM","0","0","0%","1043.27","0%","0%"
"*061xy*","Richie Laryea","NOT","D","655","W (Thu)","29","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06c6b*","Jayden Luker","LUT","M","664","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c6p*","Louie Marsh","SHU","F","669","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kz9*","Roshaun Mathurin","CRY","F","672","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exe*","Charlie McArthur","NEW","D","678","W (Thu)","18","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06ivf*","Jamie McDonnell","NOT","M","683","W (Thu)","20","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06jfh*","Max Merrick","CHE","G","692","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06ex0*","Jamie Miley","NEW","M","695","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*05x9m*","Louie Moulden","WOL","G","703","W (Thu)","22","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jfg*","Finley Munroe","AVL","D","707","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06kuc*","Harrison Murray-Campbell","CHE","D","710","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06kue*","Habeeb Ogunneye","MUN","D","733","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*06l53*","Temple Ojinnaka","WOL","M","734","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c60*","Axel Piesold","LUT","D","767","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06fwj*","Alfie Pond","WOL","D","770","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ie2*","Sam Proctor","AVL","G","773","W (Thu)","17","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c6k*","Sai Sachdev","SHU","D","797","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kse*","Dovydas Sasnauskas","SHU","D","806","W (Thu)","0","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06440*","Kristian Sekularac","FUL","M","812","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05t6a*","Femi Seriki","SHU","D","814","W (Thu)","22","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*05xtr*","Teddy Sharman-Lowe","CHE","G","815","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*05y5c*","Kamarai Simon-Swyer","WHU","F","819","W (Thu)","21","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exc*","Jude Smith","NEW","G","820","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06low*","Zak Sturge","CHE","D","825","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06hvw*","Devan Tanton","FUL","D","830","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*06c6d*","Joseph Taylor","LUT","F","835","W (Thu)","21","@WHU Sat 7:00AM","0","0","0%","1108.7","0%","0%"
"*0643w*","Ryan Trevitt","BRF","M","846","W (Thu)","21","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kk4*","Franco Umeh-Chibueze","CRY","F","854","W (Thu)","19","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib5*","Matthew Whittingham","WOL","M","874","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*060gq*","Dylan Williams","CHE","D","877","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*058vb*","Cameron Archer","SHU","F","899","W (Thu)","22","@EVE Sat 7:00AM","-0.5","-0.08","1%","1152.78","6%","+0.2%"
"*063dz*","Luke Harris","FUL","M","900","W (Thu)","19","MCI Sat 4:30AM","-0.5","-0.17","0%","1078.2","0%","0%"
"*03pig*","Jamaal Lascelles","NEW","D","901","W (Thu)","30","BHA Sat 7:00AM @MUN Wed12:00PM","-1.75","-0.25","0%","1141.65","5%","-0.3%"
"*02lof*","Ryan Fredericks","BOU","D","902","W (Thu)","31","BRF Sat 7:00AM","-3","-0.25","0%","1146.6","0%","-0.1%"
"*05vyg*","Odeluga Offiah","BHA","D","903","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","-3.75","-1.88","0%","-","0%","-0.3%"
