"ID","Player","Team","Position","RkOv","Status","Age","Opponent","FPts","FP/G","%D","ADP","Ros","+/-"
"*066sh*","Bashir Humphreys","CHE","D","544","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","1154.6","0%","0%"
"*06exf*","James Huntley","NEW","M","546","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1145.25","0%","0%"
"*06ib2*","Leigh Kavanagh","BHA","D","571","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06igt*","Aaron Keto-Diyawa","WOL","D","576","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06igf*","Adrian Mazilu","BHA","F","630","W (Thu)","18","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06ewq*","Delano McCoy-Splatt","FUL","M","637","W (Thu)","19","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*06jgu*","Callan McKenna","BOU","G","640","W (Thu)","17","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06idw*","Jenson Metcalfe","EVE","M","649","W (Thu)","19","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06lox*","Mikey Moore","TOT","M","656","W (Thu)","16","BUR Sat 7:00AM MCI Tue12:00PM","0","0","0%","-","0%","0%"
"*06kud*","Amara Nallo","LIV","M","675","W (Thu)","17","@AVL Mon 12:00PM","0","0","0%","-","0%","0%"
"*06kyv*","Kosta Nedeljkovic","AVL","D","678","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*060g4*","Tommi O'Reilly","AVL","M","690","W (Thu)","20","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06kum*","Wesley Okoduwa","WOL","D","697","W (Thu)","15","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*062oy*","Ademola Ola-Adebomi","CRY","F","699","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*066iz*","Lewis Orford","WHU","M","710","W (Thu)","18","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*0680n*","Detlef Esapa Osong","NOT","F","713","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*06awp*","Travis Patterson","AVL","M","723","W (Thu)","18","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c6e*","Aribim Pepple","LUT","F","727","W (Thu)","21","@WHU Sat 7:00AM","0","0","0%","1183.2","0%","0%"
"*062dl*","Killian Phillips","CRY","M","734","W (Thu)","22","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewv*","Logan Pye","MUN","D","745","W (Thu)","20","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*062dm*","Jadan Raymond","CRY","M","753","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06imk*","Dujuan Richards","CHE","F","758","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06bq0*","Imari Samuels","BHA","D","772","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1135.6","0%","0%"
"*06ewx*","Remi Savage","NEW","D","784","W (Thu)","22","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","1100.7","0%","0%"
"*06635*","Oliver Scarles","WHU","D","786","W (Thu)","18","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*062i0*","Lino Sousa","AVL","D","806","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06hck*","James Sweet","ARS","D","815","W (Thu)","20","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06ksi*","Jimi Tauriainen","CHE","M","818","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06c67*","Elliot Thorpe","LUT","M","823","W (Thu)","23","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewz*","Jay Turner-Cooke","NEW","M","843","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*05x9j*","Ed Turns","BHA","D","844","W (Thu)","21","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*0643t*","Jack Wadham","BOU","M","859","W (Thu)","21","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*062p7*","Lewis Warrington","EVE","M","861","W (Thu)","21","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*05r4z*","Jensen Weir","BHA","M","863","W (Thu)","22","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","1153.6","0%","-0.1%"
"*06ajx*","George Wickens","FUL","G","872","W (Thu)","22","MCI Sat 4:30AM","0","0","1%","1122","0%","0%"
"*06avm*","James Wright","AVL","G","881","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*05uem*","Marcelo Pitaluga","LIV","G","893","W (Thu)","21","@AVL Mon 12:00PM","0","0","0%","1149.47","0%","0%"
"*06kwx*","Dominic dos Santos Martins","LUT","M","897","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kwp*","Josh Acheampong","CHE","D","262","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06fwh*","Valintino Adedokun","BRF","D","266","W (Thu)","21","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06l2r*","Harry Amass","MUN","D","281","W (Thu)","17","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*06ewp*","Samuel Amissah","FUL","D","284","W (Thu)","17","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05y5s*","Vincent Angelini","BRF","G","289","W (Thu)","20","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kwh*","Benjamin Arthur","BRF","D","294","W (Thu)","18","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06iel*","Ty Barnett","WOL","F","311","W (Thu)","18","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c4m*","Samuel Bastien","BUR","M","314","W (Thu)","27","@TOT Sat 7:00AM","0","0","0%","1157.2","0%","0%"
"*06kjy*","Billy Blacker","SHU","F","333","W (Thu)","17","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ewm*","Alex Borto","FUL","G","336","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*06ex2*","Aaron Bott","NOT","G","338","W (Thu)","19","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*066sg*","Josh Brooking","CHE","D","344","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06hcl*","Jake Burger","LUT","M","353","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06idv*","Elijah Campbell","EVE","D","362","W (Thu)","19","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*066iy*","Kaelan Casey","WHU","D","367","W (Thu)","19","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06l1g*","Christian Chigozie","LUT","D","374","W (Thu)","0","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib1*","Samy Chouchane","BHA","M","378","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06ksd*","Sam Curtis","SHU","D","399","W (Thu)","18","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*0689t*","Michael Dacosta Gonzalez","BOU","F","400","W (Thu)","19","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*05zd7*","Lucas De Bolle","NEW","M","408","W (Thu)","21","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06hvo*","Joshua Duffus","BHA","F","432","W (Thu)","19","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06l4j*","Kiano Dyer","CHE","M","434","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06igs*","Evan Easton","SHU","D","436","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06igq*","Benjamin Fredrick","BRF","M","466","W (Thu)","18","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06igy*","Joe Gardner","NOT","F","472","W (Thu)","18","CHE Sat 9:30AM","0","0","0%","-","0%","-0.1%"
"*06jgt*","Joe Gauci","AVL","G","475","W (Thu)","23","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06ksh*","Billy Gee","CHE","D","476","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06idq*","True Grant","MCI","G","493","W (Thu)","18","@FUL Sat 4:30AM @TOT Tue12:00PM","0","0","0%","-","0%","0%"
"*061vc*","Ben Greenwood","BOU","D","496","W (Thu)","21","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exd*","Jordan Hackett-Valton","NEW","D","506","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06l5m*","Owen Hampson","SHU","M","511","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06h1g*","Aidan Harris","NEW","G","513","W (Thu)","17","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06l4b*","Taylan Harris","LUT","F","515","W (Thu)","18","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jfq*","Travis Hernes","NEW","M","527","W (Thu)","18","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06iek*","Owen Hesketh","WOL","M","528","W (Thu)","21","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05rkj*","James Hillson","ARS","G","532","W (Thu)","23","@MUN Sun 8:30AM","0","0","0%","-","0%","0%"
"*06kx6*","Fletcher Holman","WOL","F","538","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib4*","Justin Hubner","WOL","D","541","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*05uot*","Mackenzie Hunt","EVE","M","545","W (Thu)","22","SHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kx0*","Danny Imray","CRY","D","550","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kyx*","Andy Irving","WHU","M","552","W (Thu)","23","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06iap*","Ben Jackson","BHA","D","554","W (Thu)","20","@NEW Sat 7:00AM CHE Wed11:45AM","0","0","0%","-","0%","0%"
"*06l5f*","Louis Jackson","MUN","D","555","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*057a1*","Gavin Kilkenny","BOU","M","577","W (Thu)","24","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jh3*","Joshua King","FUL","M","579","W (Thu)","17","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*068z2*","Max Kinsey-Wellings","BOU","D","581","W (Thu)","19","BRF Sat 7:00AM","0","0","0%","-","0%","0%"
"*06dmm*","Jacob Knightbridge","WHU","G","584","W (Thu)","20","LUT Sat 7:00AM","0","0","0%","1088.61","0%","0%"
"*02m5r*","Louis Laing","WHU","M","594","W (Thu)","21","LUT Sat 7:00AM","0","0","0%","1043.27","0%","0%"
"*061xy*","Richie Laryea","NOT","D","596","W (Thu)","29","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06c6b*","Jayden Luker","LUT","M","611","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c6p*","Louie Marsh","SHU","F","622","W (Thu)","20","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kz9*","Roshaun Mathurin","CRY","F","626","W (Thu)","20","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exe*","Charlie McArthur","NEW","D","634","W (Thu)","18","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06ivf*","Jamie McDonnell","NOT","M","638","W (Thu)","20","CHE Sat 9:30AM","0","0","0%","-","0%","0%"
"*06jfh*","Max Merrick","CHE","G","648","W (Thu)","18","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06ex0*","Jamie Miley","NEW","M","651","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*05x9m*","Louie Moulden","WOL","G","661","W (Thu)","22","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06jfg*","Finley Munroe","AVL","D","667","W (Thu)","19","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06kuc*","Harrison Murray-Campbell","CHE","D","671","W (Thu)","17","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06kue*","Habeeb Ogunneye","MUN","D","695","W (Thu)","18","ARS Sun 8:30AM NEW Wed12:00PM","0","0","0%","-","0%","0%"
"*06l53*","Temple Ojinnaka","WOL","M","696","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06c60*","Axel Piesold","LUT","D","736","W (Thu)","19","@WHU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06fwj*","Alfie Pond","WOL","D","740","W (Thu)","20","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ie2*","Sam Proctor","AVL","G","744","W (Thu)","17","LIV Mon 12:00PM","0","0","0%","-","0%","0%"
"*06c6k*","Sai Sachdev","SHU","D","767","W (Thu)","19","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kse*","Dovydas Sasnauskas","SHU","D","783","W (Thu)","0","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*06440*","Kristian Sekularac","FUL","M","790","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*05t6a*","Femi Seriki","SHU","D","794","W (Thu)","22","@EVE Sat 7:00AM","0","0","0%","-","0%","0%"
"*05xtr*","Teddy Sharman-Lowe","CHE","G","796","W (Thu)","21","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*05y5c*","Kamarai Simon-Swyer","WHU","F","799","W (Thu)","21","LUT Sat 7:00AM","0","0","0%","-","0%","0%"
"*06exc*","Jude Smith","NEW","G","803","W (Thu)","20","BHA Sat 7:00AM @MUN Wed12:00PM","0","0","0%","-","0%","0%"
"*06low*","Zak Sturge","CHE","D","812","W (Thu)","19","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*06hvw*","Devan Tanton","FUL","D","817","W (Thu)","20","MCI Sat 4:30AM","0","0","0%","-","0%","0%"
"*06c6d*","Joseph Taylor","LUT","F","821","W (Thu)","21","@WHU Sat 7:00AM","0","0","0%","1108.7","0%","0%"
"*0643w*","Ryan Trevitt","BRF","M","838","W (Thu)","21","@BOU Sat 7:00AM","0","0","0%","-","0%","0%"
"*06kk4*","Franco Umeh-Chibueze","CRY","F","848","W (Thu)","19","@WOL Sat 7:00AM","0","0","0%","-","0%","0%"
"*06ib5*","Matthew Whittingham","WOL","M","870","W (Thu)","19","CRY Sat 7:00AM","0","0","0%","-","0%","0%"
"*060gq*","Dylan Williams","CHE","D","873","W (Thu)","20","@NOT Sat 9:30AM @BHA Wed11:45AM","0","0","0%","-","0%","0%"
"*056iu*","Jean-Philippe Gbamin","EVE","M","903","W (Thu)","28","SHU Sat 7:00AM","-0.5","-0.5","0%","-","0%","0%"
